flight_date,flight_status,live,departure_airport,departure_timezone,departure_iata,departure_icao,departure_terminal,departure_gate,departure_delay,departure_scheduled,departure_estimated,departure_actual,departure_estimated_runway,departure_actual_runway,arrival_airport,arrival_timezone,arrival_iata,arrival_icao,arrival_terminal,arrival_gate,arrival_baggage,arrival_scheduled,arrival_delay,arrival_estimated,arrival_actual,arrival_estimated_runway,arrival_actual_runway,airline_name,airline_iata,airline_icao,flight_number,flight_iata,flight_icao,flight_codeshared,aircraft_registration,aircraft_iata,aircraft_icao,aircraft_icao24,aircraft,flight_codeshared_airline_name,flight_codeshared_airline_iata,flight_codeshared_airline_icao,flight_codeshared_flight_number,flight_codeshared_flight_iata,flight_codeshared_flight_icao,live_updated,live_latitude,live_longitude,live_altitude,live_direction,live_speed_horizontal,live_speed_vertical,live_is_ground,flight_date_str,latitude,longitude,weather_time,wind_speed_10m
2026-01-24,landed,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,A1,0.0,2026-01-24T23:50:00+00:00,2026-01-24 23:50:00+00:00,2026-01-25T00:19:00+00:00,2026-01-25T00:19:00+00:00,2026-01-25T00:19:00+00:00,Taiwan Taoyuan International (Chiang Kai Shek International),Asia/Taipei,TPE,RCTP,2,C5,7,2026-01-26T05:55:00+00:00,0.0,2026-01-26T04:59:00+00:00,2026-01-26T04:59:00+00:00,2026-01-26T04:59:00+00:00,2026-01-26T04:59:00+00:00,Thai Airways International,TG,THA,6253.0,TG6253,THA6253,,,,,899039,,eva air,br,eva,17.0,br17,eva17,,,,,,,,,2026-01-24,37.615215,-122.38988,2026-01-24 23:00:00+00:00,11.32856559753418
2026-01-24,cancelled,,Los Angeles International,America/Los_Angeles,LAX,KLAX,4,46B,0.0,2026-01-24T23:50:00+00:00,2026-01-24 23:50:00+00:00,,,,John F Kennedy International,America/New_York,JFK,KJFK,8,33,,2026-01-25T07:58:00+00:00,0.0,,,,,Qatar Airways,QR,QTR,8779.0,QR8779,QTR8779,,,,,A014C9,,american airlines,aa,aal,28.0,aa28,aal28,,,,,,,,,2026-01-24,33.943398,-118.40828,2026-01-24 23:00:00+00:00,8.28195571899414
2026-01-24,landed,,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,204,10.0,2026-01-24T23:50:00+00:00,2026-01-24 23:50:00+00:00,2026-01-24T23:57:00+00:00,2026-01-24T23:57:00+00:00,2026-01-24T23:57:00+00:00,Faa'a,Pacific/Tahiti,PPT,NTAA,1,,,2026-01-25T06:15:00+00:00,10.0,2026-01-25T06:19:00+00:00,2026-01-25T06:25:00+00:00,2026-01-25T06:25:00+00:00,2026-01-25T06:25:00+00:00,KLM,KL,KLM,2351.0,KL2351,KLM2351,,,,,39D2AD,,air france,af,afr,26.0,af26,afr26,,,,,,,,,2026-01-24,33.943398,-118.40828,2026-01-24 23:00:00+00:00,8.28195571899414
2026-01-24,cancelled,,Los Angeles International,America/Los_Angeles,LAX,KLAX,4,46B,0.0,2026-01-24T23:50:00+00:00,2026-01-24 23:50:00+00:00,,,,John F Kennedy International,America/New_York,JFK,KJFK,8,33,,2026-01-25T07:58:00+00:00,0.0,,,,,Royal Air Maroc,AT,RAM,5003.0,AT5003,RAM5003,,,,,A014C9,,american airlines,aa,aal,28.0,aa28,aal28,,,,,,,,,2026-01-24,33.943398,-118.40828,2026-01-24 23:00:00+00:00,8.28195571899414
2026-01-24,cancelled,,Los Angeles International,America/Los_Angeles,LAX,KLAX,4,46B,0.0,2026-01-24T23:50:00+00:00,2026-01-24 23:50:00+00:00,,,,John F Kennedy International,America/New_York,JFK,KJFK,8,33,,2026-01-25T07:58:00+00:00,0.0,,,,,British Airways,BA,BAW,4767.0,BA4767,BAW4767,,,,,A014C9,,american airlines,aa,aal,28.0,aa28,aal28,,,,,,,,,2026-01-24,33.943398,-118.40828,2026-01-24 23:00:00+00:00,8.28195571899414
2026-01-24,cancelled,,Los Angeles International,America/Los_Angeles,LAX,KLAX,4,46B,0.0,2026-01-24T23:50:00+00:00,2026-01-24 23:50:00+00:00,,,,John F Kennedy International,America/New_York,JFK,KJFK,8,33,,2026-01-25T07:58:00+00:00,0.0,,,,,Qantas,QF,QFA,3145.0,QF3145,QFA3145,,,,,A014C9,,american airlines,aa,aal,28.0,aa28,aal28,,,,,,,,,2026-01-24,33.943398,-118.40828,2026-01-24 23:00:00+00:00,8.28195571899414
2026-01-24,landed,,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,204,10.0,2026-01-24T23:50:00+00:00,2026-01-24 23:50:00+00:00,2026-01-24T23:57:00+00:00,2026-01-24T23:57:00+00:00,2026-01-24T23:57:00+00:00,Faa'a,Pacific/Tahiti,PPT,NTAA,1,,,2026-01-25T06:15:00+00:00,10.0,2026-01-25T06:19:00+00:00,2026-01-25T06:25:00+00:00,2026-01-25T06:25:00+00:00,2026-01-25T06:25:00+00:00,Delta Air Lines,DL,DAL,8721.0,DL8721,DAL8721,,,,,39D2AD,,air france,af,afr,26.0,af26,afr26,,,,,,,,,2026-01-24,33.943398,-118.40828,2026-01-24 23:00:00+00:00,8.28195571899414
2026-01-24,landed,,Los Angeles International,America/Los_Angeles,LAX,KLAX,B,204,10.0,2026-01-24T23:50:00+00:00,2026-01-24 23:50:00+00:00,2026-01-24T23:57:00+00:00,2026-01-24T23:57:00+00:00,2026-01-24T23:57:00+00:00,Faa'a,Pacific/Tahiti,PPT,NTAA,1,,,2026-01-25T06:15:00+00:00,10.0,2026-01-25T06:19:00+00:00,2026-01-25T06:25:00+00:00,2026-01-25T06:25:00+00:00,2026-01-25T06:25:00+00:00,Aeromexico,AM,AMX,6148.0,AM6148,AMX6148,,,,,39D2AD,,air france,af,afr,26.0,af26,afr26,,,,,,,,,2026-01-24,33.943398,-118.40828,2026-01-24 23:00:00+00:00,8.28195571899414
2026-01-24,cancelled,,San Francisco International,America/Los_Angeles,SFO,KSFO,3,F20,0.0,2026-01-24T23:55:00+00:00,2026-01-24 23:55:00+00:00,,,,Newark Liberty International,America/New_York,EWR,KEWR,C,C75,6,2026-01-25T08:27:00+00:00,0.0,,,,,Virgin Australia,VA,VOZ,8157.0,VA8157,VOZ8157,,,,,A77C11,,united airlines,ua,ual,2416.0,ua2416,ual2416,,,,,,,,,2026-01-24,37.615215,-122.38988,2026-01-24 23:00:00+00:00,11.32856559753418
2026-01-24,cancelled,,San Francisco International,America/Los_Angeles,SFO,KSFO,3,F20,0.0,2026-01-24T23:55:00+00:00,2026-01-24 23:55:00+00:00,,,,Newark Liberty International,America/New_York,EWR,KEWR,C,C75,6,2026-01-25T08:27:00+00:00,0.0,,,,,Air New Zealand,NZ,ANZ,9109.0,NZ9109,ANZ9109,,,,,A77C11,,united airlines,ua,ual,2416.0,ua2416,ual2416,,,,,,,,,2026-01-24,37.615215,-122.38988,2026-01-24 23:00:00+00:00,11.32856559753418
2026-01-24,landed,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,A4,37.0,2026-01-24T23:59:00+00:00,2026-01-24 23:59:00+00:00,2026-01-25T01:17:00+00:00,2026-01-25T01:17:00+00:00,2026-01-25T01:17:00+00:00,Fort Lauderdale–Hollywood International,America/New_York,FLL,KFLL,3,F3,1,2026-01-25T08:17:00+00:00,37.0,2026-01-25T08:54:00+00:00,2026-01-25T08:54:00+00:00,2026-01-25T08:54:00+00:00,2026-01-25T08:54:00+00:00,Singapore Airlines,SQ,SIA,1546.0,SQ1546,SIA1546,,,,,AD7AB8,,jetblue airways,b6,jbu,378.0,b6378,jbu378,,,,,,,,,2026-01-24,37.615215,-122.38988,2026-01-24 23:00:00+00:00,11.32856559753418
2026-01-24,landed,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,A4,37.0,2026-01-24T23:59:00+00:00,2026-01-24 23:59:00+00:00,2026-01-25T01:17:00+00:00,2026-01-25T01:17:00+00:00,2026-01-25T01:17:00+00:00,Fort Lauderdale–Hollywood International,America/New_York,FLL,KFLL,3,F3,1,2026-01-25T08:17:00+00:00,37.0,2026-01-25T08:54:00+00:00,2026-01-25T08:54:00+00:00,2026-01-25T08:54:00+00:00,2026-01-25T08:54:00+00:00,Azul,AD,AZU,7751.0,AD7751,AZU7751,,,,,AD7AB8,,jetblue airways,b6,jbu,378.0,b6378,jbu378,,,,,,,,,2026-01-24,37.615215,-122.38988,2026-01-24 23:00:00+00:00,11.32856559753418
2026-01-24,landed,,San Francisco International,America/Los_Angeles,SFO,KSFO,I,A4,37.0,2026-01-24T23:59:00+00:00,2026-01-24 23:59:00+00:00,2026-01-25T01:17:00+00:00,2026-01-25T01:17:00+00:00,2026-01-25T01:17:00+00:00,Fort Lauderdale–Hollywood International,America/New_York,FLL,KFLL,3,F3,1,2026-01-25T08:17:00+00:00,37.0,2026-01-25T08:54:00+00:00,2026-01-25T08:54:00+00:00,2026-01-25T08:54:00+00:00,2026-01-25T08:54:00+00:00,Hawaiian Airlines,HA,HAL,2120.0,HA2120,HAL2120,,,,,AD7AB8,,jetblue airways,b6,jbu,378.0,b6378,jbu378,,,,,,,,,2026-01-24,37.615215,-122.38988,2026-01-24 23:00:00+00:00,11.32856559753418
2026-01-26,scheduled,,Sky Harbor International,America/Phoenix,PHX,KPHX,3,E9,0.0,2026-01-26T00:28:00+00:00,2026-01-26 00:28:00+00:00,,,,Newark Liberty International,America/New_York,EWR,KEWR,C,C131,2,2026-01-26T07:00:00+00:00,0.0,,,,,United Airlines,UA,UAL,1375.0,UA1375,UAL1375,,,,,AA7E9B,,,,,,,,,,,,,,,,2026-01-26,33.435036,-112.00016,2026-01-26 00:00:00+00:00,5.154415607452393
2026-01-26,scheduled,,Sky Harbor International,America/Phoenix,PHX,KPHX,4,A11,0.0,2026-01-26T00:30:00+00:00,2026-01-26 00:30:00+00:00,,,,Charlotte Douglas,America/New_York,CLT,KCLT,,C16,7,2026-01-26T06:11:00+00:00,0.0,,,,,American Airlines,AA,AAL,1637.0,AA1637,AAL1637,,,,,A0B199,,,,,,,,,,,,,,,,2026-01-26,33.435036,-112.00016,2026-01-26 00:00:00+00:00,5.154415607452393
2026-01-26,scheduled,,Sky Harbor International,America/Phoenix,PHX,KPHX,4,B14,0.0,2026-01-26T00:55:00+00:00,2026-01-26 00:55:00+00:00,,,,Ronald Reagan Washington National Airport,America/New_York,DCA,KDCA,2,C27,9,2026-01-26T07:00:00+00:00,16.0,,,,,American Airlines,AA,AAL,1588.0,AA1588,AAL1588,,,,,A54AAA,,,,,,,,,,,,,,,,2026-01-26,33.435036,-112.00016,2026-01-26 01:00:00+00:00,5.014219284057617
2026-01-26,scheduled,,Sky Harbor International,America/Phoenix,PHX,KPHX,3,F6,0.0,2026-01-26T00:59:00+00:00,2026-01-26 00:59:00+00:00,,,,Minneapolis - St. Paul International,America/Chicago,MSP,KMSP,1,G4,,2026-01-26T05:06:00+00:00,0.0,,,,,Delta Air Lines,DL,DAL,1289.0,DL1289,DAL1289,,,,,A39017,,,,,,,,,,,,,,,,2026-01-26,33.435036,-112.00016,2026-01-26 01:00:00+00:00,5.014219284057617
2026-01-26,scheduled,,International Airport Campo Grande,America/Campo_Grande,CGR,SBCG,,,0.0,2026-01-26T05:05:00+00:00,2026-01-26 05:05:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2026-01-26T07:55:00+00:00,11.0,,,,,Delta Air Lines,DL,DAL,6106.0,DL6106,DAL6106,,,,,E480A2,,latam airlines,la,lan,3127.0,la3127,lan3127,,,,,,,,,2026-01-26,-20.456991,-54.668873,2026-01-26 05:00:00+00:00,3.219938039779663
2026-01-26,scheduled,,International Airport Campo Grande,America/Campo_Grande,CGR,SBCG,,,0.0,2026-01-26T05:05:00+00:00,2026-01-26 05:05:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2026-01-26T07:55:00+00:00,11.0,,,,,Qatar Airways,QR,QTR,4847.0,QR4847,QTR4847,,,,,E480A2,,latam airlines,la,lan,3127.0,la3127,lan3127,,,,,,,,,2026-01-26,-20.456991,-54.668873,2026-01-26 05:00:00+00:00,3.219938039779663
2026-01-26,scheduled,,International Airport Campo Grande,America/Campo_Grande,CGR,SBCG,,,0.0,2026-01-26T05:05:00+00:00,2026-01-26 05:05:00+00:00,,,,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,,,,2026-01-26T07:40:00+00:00,11.0,,,,,TAP Air Portugal,TP,TAP,5695.0,TP5695,TAP5695,,,,,E49206,,latam airlines,la,lan,3717.0,la3717,lan3717,,,,,,,,,2026-01-26,-20.456991,-54.668873,2026-01-26 05:00:00+00:00,3.219938039779663
2026-01-26,scheduled,,International Airport Campo Grande,America/Campo_Grande,CGR,SBCG,,,0.0,2026-01-26T05:05:00+00:00,2026-01-26 05:05:00+00:00,,,,Presidente Juscelino Kubitschek,America/Sao_Paulo,BSB,SBBR,,,,2026-01-26T07:40:00+00:00,11.0,,,,,LATAM Airlines,LA,LAN,3717.0,LA3717,LAN3717,,,,,E49206,,,,,,,,,,,,,,,,2026-01-26,-20.456991,-54.668873,2026-01-26 05:00:00+00:00,3.219938039779663
2026-01-26,scheduled,,International Airport Campo Grande,America/Campo_Grande,CGR,SBCG,,,0.0,2026-01-26T05:05:00+00:00,2026-01-26 05:05:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2026-01-26T07:55:00+00:00,11.0,,,,,Aerolineas Argentinas,AR,ARG,8043.0,AR8043,ARG8043,,,,,E480A2,,latam airlines,la,lan,3127.0,la3127,lan3127,,,,,,,,,2026-01-26,-20.456991,-54.668873,2026-01-26 05:00:00+00:00,3.219938039779663
2026-01-26,scheduled,,International Airport Campo Grande,America/Campo_Grande,CGR,SBCG,,,0.0,2026-01-26T05:05:00+00:00,2026-01-26 05:05:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2026-01-26T07:55:00+00:00,11.0,,,,,LATAM Airlines,LA,LAN,3127.0,LA3127,LAN3127,,,,,E480A2,,,,,,,,,,,,,,,,2026-01-26,-20.456991,-54.668873,2026-01-26 05:00:00+00:00,3.219938039779663
2026-01-26,scheduled,,International Airport Campo Grande,America/Campo_Grande,CGR,SBCG,,,0.0,2026-01-26T05:05:00+00:00,2026-01-26 05:05:00+00:00,,,,Aeroporto Internacional Guarulhos,America/Sao_Paulo,GRU,SBGR,2,,,2026-01-26T07:55:00+00:00,11.0,,,,,Aeromexico,AM,AMX,8511.0,AM8511,AMX8511,,,,,E480A2,,latam airlines,la,lan,3127.0,la3127,lan3127,,,,,,,,,2026-01-26,-20.456991,-54.668873,2026-01-26 05:00:00+00:00,3.219938039779663
2026-01-26,active,,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,122,0.0,2026-01-26T06:50:00+00:00,2026-01-26 06:50:00+00:00,2026-01-26T07:07:00+00:00,2026-01-26T07:07:00+00:00,2026-01-26T07:07:00+00:00,Kolhapur,Asia/Kolkata,KLH,VAKP,,,,2026-01-26T08:15:00+00:00,18.0,2026-01-26T07:54:00+00:00,,,,IndiGo,6E,IGO,7343.0,6E7343,IGO7343,,,,,801754,,,,,,,,,,,,,,,,2026-01-26,17.24,78.428055,2026-01-26 07:00:00+00:00,10.5142183303833
2026-01-26,scheduled,,Indira Gandhi International,Asia/Kolkata,DEL,VIDP,2,23,0.0,2026-01-26T07:10:00+00:00,2026-01-26 07:10:00+00:00,,,,Sardar Vallabhbhai Patel International Airport,Asia/Kolkata,AMD,VAAH,1,,,2026-01-26T08:55:00+00:00,0.0,,,,,IndiGo,6E,IGO,2033.0,6E2033,IGO2033,,,,,80156A,,,,,,,,,,,,,,,,2026-01-26,28.556555,77.10079,2026-01-26 07:00:00+00:00,1.8356469869613647
2026-01-26,scheduled,,Amausi,Asia/Kolkata,LKO,VILK,3,,0.0,2026-01-26T07:15:00+00:00,2026-01-26 07:15:00+00:00,2026-01-26T07:13:00+00:00,2026-01-26T07:13:00+00:00,2026-01-26T07:13:00+00:00,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,,3,2026-01-26T09:20:00+00:00,0.0,,,,,IndiGo,6E,IGO,523.0,6E523,IGO523,,,,,8015B2,,,,,,,,,,,,,,,,2026-01-26,26.764257,80.884186,2026-01-26 07:00:00+00:00,3.096837043762207
2026-01-26,active,,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,9,0.0,2026-01-26T07:15:00+00:00,2026-01-26 07:15:00+00:00,2026-01-26T07:16:00+00:00,2026-01-26T07:16:00+00:00,2026-01-26T07:16:00+00:00,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,1,A7,2,2026-01-26T08:35:00+00:00,1.0,,,,,IndiGo,6E,IGO,413.0,6E413,IGO413,,,,,8014E5,,,,,,,,,,,,,,,,2026-01-26,17.24,78.428055,2026-01-26 07:00:00+00:00,10.5142183303833
2026-01-26,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,,0.0,2026-01-26T08:45:00+00:00,2026-01-26 08:45:00+00:00,,,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,,C,2026-01-26T09:55:00+00:00,0.0,,,,,Lufthansa,LH,DLH,5349.0,LH5349,DLH5349,,,,,3C56EF,,eurowings,ew,ewg,81.0,ew81,ewg81,,,,,,,,,2026-01-26,48.353004,11.790143,2026-01-26 09:00:00+00:00,14.689587593078612
2026-01-26,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,,0.0,2026-01-26T08:45:00+00:00,2026-01-26 08:45:00+00:00,,,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,,C,2026-01-26T09:55:00+00:00,0.0,,,,,ANA,NH,ANA,5026.0,NH5026,ANA5026,,,,,3C56EF,,eurowings,ew,ewg,81.0,ew81,ewg81,,,,,,,,,2026-01-26,48.353004,11.790143,2026-01-26 09:00:00+00:00,14.689587593078612
2026-01-26,scheduled,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,1,,0.0,2026-01-26T08:45:00+00:00,2026-01-26 08:45:00+00:00,,,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,,C,2026-01-26T09:55:00+00:00,0.0,,,,,Singapore Airlines,SQ,SIA,1841.0,SQ1841,SIA1841,,,,,3C56EF,,eurowings,ew,ewg,81.0,ew81,ewg81,,,,,,,,,2026-01-26,48.353004,11.790143,2026-01-26 09:00:00+00:00,14.689587593078612
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,207,0.0,2026-01-26T09:10:00+00:00,2026-01-26 09:10:00+00:00,,,,Valencia,Europe/Madrid,VLC,LEVC,,,,2026-01-26T11:35:00+00:00,0.0,,,,,Ryanair,FR,RYR,2257.0,FR2257,RYR2257,,,,,4CAE54,,,,,,,,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 09:00:00+00:00,10.440000534057615
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,C20,0.0,2026-01-26T09:10:00+00:00,2026-01-26 09:10:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-01-26T10:10:00+00:00,0.0,,,,,Air Canada,AC,ACA,9048.0,AC9048,ACA9048,,,,,3C644B,,lufthansa,lh,dlh,1973.0,lh1973,dlh1973,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 09:00:00+00:00,10.440000534057615
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,C20,0.0,2026-01-26T09:10:00+00:00,2026-01-26 09:10:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-01-26T10:10:00+00:00,0.0,,,,,Air China LTD,CA,CCA,6042.0,CA6042,CCA6042,,,,,3C644B,,lufthansa,lh,dlh,1973.0,lh1973,dlh1973,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 09:00:00+00:00,10.440000534057615
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,C20,0.0,2026-01-26T09:10:00+00:00,2026-01-26 09:10:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-01-26T10:10:00+00:00,0.0,,,,,EgyptAir,MS,MSR,9017.0,MS9017,MSR9017,,,,,3C644B,,lufthansa,lh,dlh,1973.0,lh1973,dlh1973,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 09:00:00+00:00,10.440000534057615
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,C20,0.0,2026-01-26T09:10:00+00:00,2026-01-26 09:10:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-01-26T10:10:00+00:00,0.0,,,,,Singapore Airlines,SQ,SIA,2174.0,SQ2174,SIA2174,,,,,3C644B,,lufthansa,lh,dlh,1973.0,lh1973,dlh1973,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 09:00:00+00:00,10.440000534057615
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,C20,0.0,2026-01-26T09:10:00+00:00,2026-01-26 09:10:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-01-26T10:10:00+00:00,0.0,,,,,Thai Airways International,TG,THA,7613.0,TG7613,THA7613,,,,,3C644B,,lufthansa,lh,dlh,1973.0,lh1973,dlh1973,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 09:00:00+00:00,10.440000534057615
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,C20,0.0,2026-01-26T09:10:00+00:00,2026-01-26 09:10:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-01-26T10:10:00+00:00,0.0,,,,,United Airlines,UA,UAL,9154.0,UA9154,UAL9154,,,,,3C644B,,lufthansa,lh,dlh,1973.0,lh1973,dlh1973,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 09:00:00+00:00,10.440000534057615
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,C20,0.0,2026-01-26T09:10:00+00:00,2026-01-26 09:10:00+00:00,,,,Franz Josef Strauss,Europe/Berlin,MUC,EDDM,2,,,2026-01-26T10:10:00+00:00,0.0,,,,,Lufthansa,LH,DLH,1973.0,LH1973,DLH1973,,,,,3C644B,,,,,,,,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 09:00:00+00:00,10.440000534057615
2026-01-26,active,,Singapore Changi,Asia/Singapore,SIN,WSSS,3,B10,0.0,2026-01-26T09:20:00+00:00,2026-01-26 09:20:00+00:00,,,,Shanghai Pudong International,Asia/Shanghai,PVG,ZSPD,2,,29,2026-01-26T14:35:00+00:00,11.0,,,,,Virgin Australia,VA,VOZ,5758.0,VA5758,VOZ5758,,,,,,,singapore airlines,sq,sia,830.0,sq830,sia830,,,,,,,,,2026-01-26,1.361173,103.990204,2026-01-26 09:00:00+00:00,17.87355613708496
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,1,125,0.0,2026-01-26T09:40:00+00:00,2026-01-26 09:40:00+00:00,,,,Vienna International,Europe/Vienna,VIE,LOWW,3,,,2026-01-26T11:10:00+00:00,0.0,,,,,Austrian,OS,AUA,246.0,OS246,AUA246,,,,,,,,,,,,,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 10:00:00+00:00,14.399999618530272
2026-01-26,scheduled,,Cologne/bonn,Europe/Berlin,CGN,EDDK,,,0.0,2026-01-26T10:00:00+00:00,2026-01-26 10:00:00+00:00,,,,Riga International,Europe/Riga,RIX,EVRA,,,,2026-01-26T13:00:00+00:00,22.0,,,,,Germany - Air Force,,GAF,939.0,,GAF939,,,,,734D1F,,,,,,,,,,,,,,,,2026-01-26,50.878365,7.122224,2026-01-26 10:00:00+00:00,14.399999618530272
2026-01-26,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F36,0.0,2026-01-26T11:05:00+00:00,2026-01-26 11:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,H4,,2026-01-26T12:25:00+00:00,0.0,,,,,Finnair,AY,FIN,6623.0,AY6623,FIN6623,,,,,,,malaysia airlines,mh,mas,614.0,mh614,mas614,,,,,,,,,2026-01-26,1.361173,103.990204,2026-01-26 11:00:00+00:00,14.386493682861328
2026-01-26,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F36,0.0,2026-01-26T11:05:00+00:00,2026-01-26 11:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,H4,,2026-01-26T12:25:00+00:00,0.0,,,,,Oman Air,WY,OMA,5612.0,WY5612,OMA5612,,,,,,,malaysia airlines,mh,mas,614.0,mh614,mas614,,,,,,,,,2026-01-26,1.361173,103.990204,2026-01-26 11:00:00+00:00,14.386493682861328
2026-01-26,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F36,0.0,2026-01-26T11:05:00+00:00,2026-01-26 11:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,H4,,2026-01-26T12:25:00+00:00,0.0,,,,,Fly Sky Airlines,FY,FSQ,7330.0,FY7330,FSQ7330,,,,,,,malaysia airlines,mh,mas,614.0,mh614,mas614,,,,,,,,,2026-01-26,1.361173,103.990204,2026-01-26 11:00:00+00:00,14.386493682861328
2026-01-26,scheduled,,Singapore Changi,Asia/Singapore,SIN,WSSS,2,F36,0.0,2026-01-26T11:05:00+00:00,2026-01-26 11:05:00+00:00,,,,Kuala Lumpur International Airport (klia),Asia/Kuala_Lumpur,KUL,WMKK,1,H4,,2026-01-26T12:25:00+00:00,0.0,,,,,Singapore Airlines,SQ,SIA,5614.0,SQ5614,SIA5614,,,,,,,malaysia airlines,mh,mas,614.0,mh614,mas614,,,,,,,,,2026-01-26,1.361173,103.990204,2026-01-26 11:00:00+00:00,14.386493682861328
2026-01-26,scheduled,,Hyderabad Airport,Asia/Kolkata,HYD,VOHS,,105,0.0,2026-01-26T12:40:00+00:00,2026-01-26 12:40:00+00:00,,,,Bangalore International Airport,Asia/Kolkata,BLR,VOBL,2,D6,8A,2026-01-26T14:05:00+00:00,0.0,,,,,Air India,AI,AIC,9575.0,AI9575,AIC9575,,,,,,,air india express,ix,axb,2937.0,ix2937,axb2937,,,,,,,,,2026-01-26,17.24,78.428055,2026-01-26 13:00:00+00:00,5.241678714752197
2026-01-26,scheduled,,Changchun,Asia/Shanghai,CGQ,ZYCC,2,,0.0,2026-01-26T13:30:00+00:00,2026-01-26 13:30:00+00:00,,,,Lishe International Airport,Asia/Shanghai,NGB,ZSNB,1,,B03,2026-01-26T16:25:00+00:00,0.0,,,,,Hebei Airlines,NS,HBH,6076.0,NS6076,HBH6076,,,,,780F0D,,xiamen airlines,mf,cxa,8076.0,mf8076,cxa8076,,,,,,,,,2026-01-26,43.902836,125.217545,2026-01-26 13:00:00+00:00,3.545588731765747
2026-01-26,scheduled,,Changchun,Asia/Shanghai,CGQ,ZYCC,2,,0.0,2026-01-26T13:30:00+00:00,2026-01-26 13:30:00+00:00,,,,Lishe International Airport,Asia/Shanghai,NGB,ZSNB,1,,B03,2026-01-26T16:25:00+00:00,0.0,,,,,China Eastern Airlines,MU,CES,4891.0,MU4891,CES4891,,,,,780F0D,,xiamen airlines,mf,cxa,8076.0,mf8076,cxa8076,,,,,,,,,2026-01-26,43.902836,125.217545,2026-01-26 13:00:00+00:00,3.545588731765747
